operator_name,operator_id,contract_id,my_timetable_route_name,route_variant_type,transport_name_id,transport_name,mot_for_interchange_id,mot_for_interchange,efa_route_name,route_search_name,service_direction_name,1st_twitter_handle,2nd_twitter_handle,tariff_type,depot_name,lp_contact_number,lp_weekday_hours,lp_email,region,regional_trains,text_colour,background_colour,foreground_colour,start_date,route_type,frequency_route,gtfs_agency_id,gtfs_route_id_in,gtfs_route_id_out,gtfs_alerts_id,gtfs_alerts_name
Hunter Valley Buses,2448,OSMBSC002,178,Regular,15,Hunter Buses Network,5,Bus,178,Rutherford to Anambah Rd via Rutherford Industrial Estate (Loop Service),Rutherford to Anambah Rd via Rutherford Industrial Estate (Loop Service),@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_178,2448_178,1,buses
Hunter Valley Buses,2448,OSMBSC002,179,Regular,15,Hunter Buses Network,5,Bus,179,North Rothbury to Green Hills Shopping Centre via Maitland,Green Hills Shopping Centre to North Rothbury via Maitland,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_179,2448_179,1,buses
Hunter Valley Buses,2448,OSMBSC002,179,Regular,15,Hunter Buses Network,5,Bus,179,North Rothbury to Green Hills Shopping Centre via Maitland,North Rothbury to Green Hills Shopping Centre via Maitland,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_179,2448_179,1,buses
Hunter Valley Buses,2448,OSMBSC002,180,Regular,15,Hunter Buses Network,5,Bus,180,Singleton Heights to Green Hills Shopping Centre via Maitland,Stockland Green Hills to Singleton Heights via Maitland,@BusesNorth,,3002,Singleton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_180,2448_180,1,buses
Hunter Valley Buses,2448,OSMBSC002,180,Regular,15,Hunter Buses Network,5,Bus,180,Singleton Heights to Green Hills Shopping Centre via Maitland,Singleton Heights to Green Hills Shopping Centre via Maitland,@BusesNorth,,3002,Singleton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_180,2448_180,1,buses
Hunter Valley Buses,2448,OSMBSC002,180X,Regular,15,Hunter Buses Network,5,Bus,180X,Singleton Station to Maitland Station (Express Service),Maitland Station to Singleton Station (Express Service),@BusesNorth,,3002,Singleton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_180X,2448_180X,1,buses
Hunter Valley Buses,2448,OSMBSC002,180X,Regular,15,Hunter Buses Network,5,Bus,180X,Singleton Station to Maitland Station (Express Service),Singleton Station to Maitland Station (Express Service),@BusesNorth,,3002,Singleton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_180X,2448_180X,1,buses
Hunter Valley Buses,2448,OSMBSC002,181,Regular,15,Hunter Buses Network,5,Bus,181,"Rutherford to Woodberry via Maitland, Green Hills Shopping Centre & Beresfield","Woodberry to Rutherford via Beresfield, Green Hills Shopping Centre & Maitland",@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_181,2448_181,1,buses
Hunter Valley Buses,2448,OSMBSC002,181,Regular,15,Hunter Buses Network,5,Bus,181,"Rutherford to Woodberry via Maitland, Green Hills Shopping Centre & Beresfield","Rutherford to Woodberry via Maitland, Green Hills Shopping Centre & Beresfield",@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_181,2448_181,1,buses
Hunter Valley Buses,2448,OSMBSC002,182,Regular,15,Hunter Buses Network,5,Bus,182,"Rutherford to Thorton via Maitland, Green Hills Shopping Centre & Ashtonfield","Thornton to Rutherford via Ashtonfield, Green Hills Shopping Centre & Maitland",@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_182,2448_182,1,buses
Hunter Valley Buses,2448,OSMBSC002,182,Regular,15,Hunter Buses Network,5,Bus,182,"Rutherford to Thorton via Maitland, Green Hills Shopping Centre & Ashtonfield","Rutherford to Thorton via Maitland, Green Hills Shopping Centre & Ashtonfield",@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_182,2448_182,1,buses
Hunter Valley Buses,2448,OSMBSC002,183,Regular,15,Hunter Buses Network,5,Bus,183,Rutherford to Tenambit via Maitland & Green Hills Shopping Centre,Tenambit to Rutherford via Green Hills Shopping Centre & Maitland,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_183,2448_183,1,buses
Hunter Valley Buses,2448,OSMBSC002,183,Regular,15,Hunter Buses Network,5,Bus,183,Rutherford to Tenambit via Maitland & Green Hills Shopping Centre,Rutherford to Tenambit via Maitland & Green Hills Shopping Centre,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_183,2448_183,1,buses
Hunter Valley Buses,2448,OSMBSC002,184,Regular,15,Hunter Buses Network,5,Bus,184,Morpeth to Green Hills Shopping Centre via Tenambit & East Maitland,Green Hills Shopping Centre to Morpeth via East Maitland & Tenambit,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_184,2448_184,1,buses
Hunter Valley Buses,2448,OSMBSC002,184,Regular,15,Hunter Buses Network,5,Bus,184,Morpeth to Green Hills Shopping Centre via Tenambit & East Maitland,Morpeth to Green Hills Shopping Centre via Tenambit & East Maitland,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_184,2448_184,1,buses
Hunter Valley Buses,2448,OSMBSC002,185,Regular,15,Hunter Buses Network,5,Bus,185,Largs to Maitland via Bolwarra & Lorn,Maitland to Largs and Gresford  via Lorn & Bolwarra,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_185,2448_185,1,buses
Hunter Valley Buses,2448,OSMBSC002,185,Regular,15,Hunter Buses Network,5,Bus,185,Largs to Maitland via Bolwarra & Lorn,Largs to Maitland via Bolwarra & Lorn,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_185,2448_185,1,buses
Hunter Valley Buses,2448,OSMBSC002,186,Regular,15,Hunter Buses Network,5,Bus,186,Rutherford to Aberglasslyn via Denton Park Dr (Loop Service),Rutherford to Aberglasslyn via Denton Park Dr (Loop Service),@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_186,2448_186,1,buses
Hunter Valley Buses,2448,OSMBSC002,187,Regular,15,Hunter Buses Network,5,Bus,187,Green Hills Shopping Centre to Wilton Dr (Loop Service),Green Hills Shopping Centre to Wilton Dr (Loop Service),@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_187,2448_187,1,buses
Hunter Valley Buses,2448,OSMBSC002,188,Regular,15,Hunter Buses Network,5,Bus,188,Green Hills Shopping Centre to Woodlands Estate via Maitland Hospital,Woodlands Estate to Green Hills Shopping Centre via Maitland Hospital,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_188,2448_188,1,buses
Hunter Valley Buses,2448,OSMBSC002,188,Regular,15,Hunter Buses Network,5,Bus,188,Green Hills Shopping Centre to Woodlands Estate via Maitland Hospital,Green Hills Shopping Centre to Woodlands Estate via Maitland Hospital,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_188,2448_188,1,buses
Hunter Valley Buses,2448,OSMBSC002,189,Regular,15,Hunter Buses Network,5,Bus,189,Green Hills Shopping Centre to Thornton via Chisholm,Thornton to Green Hills Shopping Centre via Chisholm,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_189,2448_189,1,buses
Hunter Valley Buses,2448,OSMBSC002,189,Regular,15,Hunter Buses Network,5,Bus,189,Green Hills Shopping Centre to Thornton via Chisholm,Green Hills Shopping Centre to Thornton via Chisholm,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_189,2448_189,1,buses
Hunter Valley Buses,7024,,18HU,Temporary,14,Temporary buses,5,Bus,18HU,"Scone, then all stations to Maitland, Victoria St, all to Beresfield, Warabrook all to Newcastle and","Newcastle, then all stations to Warabrook, Beresfield, all to Victoria St, Maitland, all to Scone",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7024,7024_18HU,7024_18HU,7,sydneytrains
Hunter Valley Buses,7024,,18HU,Temporary,14,Temporary buses,5,Bus,18HU,"Scone, then all stations to Maitland, Victoria St, all to Beresfield, Warabrook all to Newcastle and","Scone, then all stations to Maitland, Victoria St, all to Beresfield, Warabrook all to Newcastle",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7024,7024_18HU,7024_18HU,7,sydneytrains
Hunter Valley Buses,2448,OSMBSC002,192,Regular,15,Hunter Buses Network,5,Bus,192,Maitland to South Maitland (Loop Service),Maitland to South Maitland (Loop Service),@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,700,0,2448,2448_192,2448_192,1,buses
Hunter Valley Buses,7024,,19HU,Temporary,14,Temporary buses,5,Bus,19HU,"Dungog all stations to Maitland, Victoria Street, then all stations to Beresfield, Warabrook, then a","Newcastle Interchange, then all station to Warabrook, Beresfield, then all stations to Victoria Street, Maitland, then all stations to Dungog",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7024,7024_19HU,7024_19HU,7,sydneytrains
Hunter Valley Buses,7024,,19HU,Temporary,14,Temporary buses,5,Bus,19HU,"Dungog all stations to Maitland, Victoria Street, then all stations to Beresfield, Warabrook, then a","Dungog all stations to Maitland, Victoria Street, then all stations to Beresfield, Warabrook, then all stations to Newcastle Interchange",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7024,7024_19HU,7024_19HU,7,sydneytrains
Hunter Valley Buses,7024,,1HU,Temporary,14,Temporary buses,5,Bus,1HU,"Telarah, all stations to Newcastle Interchange and return","Newcastle Interchange, then all stations to Telarah",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7024,7024_1HU,7024_1HU,7,sydneytrains
Hunter Valley Buses,7024,,1HU,Temporary,14,Temporary buses,5,Bus,1HU,"Telarah, all stations to Newcastle Interchange and return","Telarah, then all stations to Newcastle Interchange",,,3002,,,,,,,#FFFFFF,#EBC813,#00B5EF,,714,0,7024,7024_1HU,7024_1HU,7,sydneytrains
Hunter Valley Buses,2448,OSMBSC002,2161,School,8,School buses,11,Other,2161,All Saints College St Peters Campus to Tocal Rd near Hilldale Dr,All Saints College St Peters Campus to Tocal Rd near Hilldale Dr,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2161,2448_2161,1,buses
Hunter Valley Buses,2448,OSMBSC002,2171,School,8,School buses,11,Other,2171,Greenhills to Chisholm Estate,Greenhills to Chisholm Estate,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2171,2448_2171,1,buses
Hunter Valley Buses,2448,OSMBSC002,2191,School,8,School buses,11,Other,2191,East Maitland to All Saints College Lochinvar,East Maitland to All Saints College Lochinvar,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2191,2448_2191,1,buses
Hunter Valley Buses,2448,OSMBSC002,2192,School,8,School buses,11,Other,2192,Rutherford to St Johns PS,Rutherford to St Johns PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2192,2448_2192,1,buses
Hunter Valley Buses,2448,OSMBSC002,2193,School,8,School buses,11,Other,2193,Francis Greenway HS to Taylor Ave,Francis Greenway HS to Taylor Ave,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2193,2448_2193,1,buses
Hunter Valley Buses,2448,OSMBSC002,2194,School,8,School buses,11,Other,2194,Thornton PS to Raymond Terrace Rd,Thornton PS to Raymond Terrace Rd,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2194,2448_2194,1,buses
Hunter Valley Buses,2448,OSMBSC002,2201,School,8,School buses,11,Other,2201,Thornton to Francis Greenway HS,Thornton to Francis Greenway HS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2201,2448_2201,1,buses
Hunter Valley Buses,2448,OSMBSC002,2202,School,8,School buses,11,Other,2202,Tarro to Ashtonfield PS,Tarro to Ashtonfield PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2202,2448_2202,1,buses
Hunter Valley Buses,2448,OSMBSC002,2203,School,8,School buses,11,Other,2203,Ferrably Dr & Lowe St to Maitland HS,Ferrably Dr & Lowe St to Maitland HS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2203,2448_2203,1,buses
Hunter Valley Buses,2448,OSMBSC002,2204,School,8,School buses,11,Other,2204,Newcastle HS to Medowie,Newcastle HS to Medowie,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2204,2448_2204,1,buses
Hunter Valley Buses,2448,OSMBSC002,2211,School,8,School buses,11,Other,2211,Telarah to St Patricks Lochinvar,Telarah to St Patricks Lochinvar,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2211,2448_2211,1,buses
Hunter Valley Buses,2448,OSMBSC002,2212,School,8,School buses,11,Other,2212,Greta to Rutherford HS,Greta to Rutherford HS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2212,2448_2212,1,buses
Hunter Valley Buses,2448,OSMBSC002,2213,School,8,School buses,11,Other,2213,Harvey Rd area to Telarah PS,Harvey Rd area to Telarah PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2213,2448_2213,1,buses
Hunter Valley Buses,2448,OSMBSC002,2214,School,8,School buses,11,Other,2214,Rutherford HS to Greta,Rutherford HS to Greta,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2214,2448_2214,1,buses
Hunter Valley Buses,2448,OSMBSC002,2215,School,8,School buses,11,Other,2215,St Patricks PS to Telarah,St Patricks PS to Telarah,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2215,2448_2215,1,buses
Hunter Valley Buses,2448,OSMBSC002,2218,School,8,School buses,11,Other,2218,Hunter Valley Grammar to Hunterglen Dr & Paterson Rd,Hunter Valley Grammar to Hunterglen Dr & Paterson Rd,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2218,2448_2218,1,buses
Hunter Valley Buses,2448,OSMBSC002,2221,School,8,School buses,11,Other,2221,Louth Park Waterford Estate to Maitland HS,Louth Park Waterford Estate to Maitland HS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2221,2448_2221,1,buses
Hunter Valley Buses,2448,OSMBSC002,2223,School,8,School buses,11,Other,2223,Astonfield PS to Thornton,Astonfield PS to Thornton,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2223,2448_2223,1,buses
Hunter Valley Buses,2448,OSMBSC002,2224,School,8,School buses,11,Other,2224,Maitland HS to Metford Tafe,Maitland HS to Metford Tafe,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2224,2448_2224,1,buses
Hunter Valley Buses,2448,OSMBSC002,2225,School,8,School buses,11,Other,2225,Francis Greenway HS to Thomas Coke Dr & Taylor Ave,Francis Greenway HS to Thomas Coke Dr & Taylor Ave,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2225,2448_2225,1,buses
Hunter Valley Buses,2448,OSMBSC002,2231,School,8,School buses,11,Other,2231,Brunswick St & Richardson Dr to St John the Baptist PS,Brunswick St & Richardson Dr to St John the Baptist PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2231,2448_2231,1,buses
Hunter Valley Buses,2448,OSMBSC002,2232,School,8,School buses,11,Other,2232,Bolwarra Heights to Bolwarra PS,Bolwarra Heights to Bolwarra PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2232,2448_2232,1,buses
Hunter Valley Buses,2448,OSMBSC002,2233,School,8,School buses,11,Other,2233,All Saints College St Marys Campus to Rutherford,All Saints College St Marys Campus to Rutherford,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2233,2448_2233,1,buses
Hunter Valley Buses,2448,OSMBSC002,2241,School,8,School buses,11,Other,2241,Dunmore Rd to All Saints College St Marys Campus,Dunmore Rd to All Saints College St Marys Campus,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2241,2448_2241,1,buses
Hunter Valley Buses,2448,OSMBSC002,2242,School,8,School buses,11,Other,2242,Bolwarra to Maitland Grossmann HS & Maitland HS,Bolwarra to Maitland Grossmann HS & Maitland HS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2242,2448_2242,1,buses
Hunter Valley Buses,2448,OSMBSC002,2244,School,8,School buses,11,Other,2244,East Maitland PS to Ashtonfield,East Maitland PS to Ashtonfield,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2244,2448_2244,1,buses
Hunter Valley Buses,2448,OSMBSC002,2245,School,8,School buses,11,Other,2245,All Saints College St Peters Campus to Johnsons Farm Gate,All Saints College St Peters Campus to Johnsons Farm Gate,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2245,2448_2245,1,buses
Hunter Valley Buses,2448,OSMBSC002,2251,School,8,School buses,11,Other,2251,Martins Creek to Hunter Valley Grammar,Martins Creek to Hunter Valley Grammar,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2251,2448_2251,1,buses
Hunter Valley Buses,2448,OSMBSC002,2252,School,8,School buses,11,Other,2252,Ashtonfield Area to East Maitland PS,Ashtonfield Area to East Maitland PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2252,2448_2252,1,buses
Hunter Valley Buses,2448,OSMBSC002,2253,School,8,School buses,11,Other,2253,Maitland & Lochinvar to Branxton,Maitland & Lochinvar to Branxton,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2253,2448_2253,1,buses
Hunter Valley Buses,2448,OSMBSC002,2261,School,8,School buses,11,Other,2261,Hanwood Estate to Rutherford HS,Hanwood Estate to Rutherford HS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2261,2448_2261,1,buses
Hunter Valley Buses,2448,OSMBSC002,2263,School,8,School buses,11,Other,2263,St Pauls PS to Bishops Bridge,St Pauls PS to Bishops Bridge,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2263,2448_2263,1,buses
Hunter Valley Buses,2448,OSMBSC002,2271,School,8,School buses,11,Other,2271,Vacy to Maitland Christian School,Vacy to Maitland Christian School,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2271,2448_2271,1,buses
Hunter Valley Buses,2448,OSMBSC002,2272,School,8,School buses,11,Other,2272,Maitland Christian School to Tenambit PS,Maitland Christian School to Tenambit PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2272,2448_2272,1,buses
Hunter Valley Buses,2448,OSMBSC002,2273,School,8,School buses,11,Other,2273,Tenambit PS to Morpeth PS,Tenambit PS to Morpeth PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2273,2448_2273,1,buses
Hunter Valley Buses,2448,OSMBSC002,2274,School,8,School buses,11,Other,2274,Metford Christian School to Paterson,Metford Christian School to Paterson,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2274,2448_2274,1,buses
Hunter Valley Buses,2448,OSMBSC002,2281,School,8,School buses,11,Other,2281,"Wydham St, Branxton to Merewether HS","Wydham St, Branxton to Merewether HS",@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2281,2448_2281,1,buses
Hunter Valley Buses,2448,OSMBSC002,2282,School,8,School buses,11,Other,2282,Merewether HS to Miller Park,Merewether HS to Miller Park,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2282,2448_2282,1,buses
Hunter Valley Buses,2448,OSMBSC002,2283,School,8,School buses,11,Other,2283,Merewether HS to Miller Park,Merewether HS to Miller Park,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2283,2448_2283,1,buses
Hunter Valley Buses,2448,OSMBSC002,2291,School,8,School buses,11,Other,2291,Largs to St Johns PS,Largs to St Johns PS,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2291,2448_2291,1,buses
Hunter Valley Buses,2448,OSMBSC002,2292,School,8,School buses,11,Other,2292,East Maitland PS to East Maitland,East Maitland PS to East Maitland,@BusesNorth,,3002,Thornton,02 4935 7200,"Mon-Fri, 8am-5pm",hvbinfo@cdcbus.com.au,,,#FFFFFF,#FFFFFF,#00B5EF,,712,0,2448,2448_2292,2448_2292,1,buses
