SK_ID_CURR,predicted_income
271750,188234.83391794717
122200,161870.90567424297
225830,161020.50400701285
154457,152276.56457864025
219577,167285.6943672933
21132,162000.73089630212
71762,178066.6838623835
253665,153804.40484192103
201037,185644.60677729396
314380,155250.30853879094
224217,204286.96914157196
111612,156167.9951669717
208100,156249.7159831708
290161,163708.68117113702
274997,167747.75435855266
123130,156587.05484375247
126358,168062.49929430537
304181,182206.29577189457
321668,177877.2633681358
293776,160979.0429052414
75007,156361.23621464582
226892,180590.01198318967
21153,156533.96992078357
162613,164584.27834499473
202423,154570.5841657903
119408,144455.52299040635
339980,168111.94910760174
54066,159209.16898683054
76768,185460.62888215753
260548,171778.37579309673
21073,161250.52436861023
143214,160803.63481354245
60771,156151.74321591776
300400,182631.00334727988
234385,173212.61515373137
136818,158535.38223706032
43021,193495.92204263262
80617,158777.5494577253
320957,160159.09989909737
47168,158270.99224200787
25692,154590.03015549047
268674,161422.3769884691
146715,153116.19563371968
184767,182916.67750117034
59064,220983.6535910596
60310,183388.72375981862
143465,184564.24455999627
182278,159823.7177738197
354413,168268.3105204967
61242,183952.9432538719
113179,162288.7631811084
29043,201074.62180267746
27069,151235.64194770646
345292,173652.97523181187
317780,162092.99968841914
267651,184143.35832282162
295325,161190.69655774068
336715,169238.78764729117
122378,154688.94081318632
90920,167191.2467038027
172152,187351.25202199843
319952,174058.01518764533
242572,158590.24655709925
267425,157758.110027803
40519,169795.29266073363
317523,146989.58321839457
39948,189325.5770363283
289959,178995.73172514935
123681,152166.95461747723
37986,151084.41554291628
138105,155827.89955720448
83543,156861.34109877088
87410,185394.94711555287
161446,159148.37631859537
201003,157896.30613081713
114595,145093.52419449
216881,171989.76015031995
228398,178126.75886711606
72170,157788.09292056935
345707,180688.5925299089
187421,155755.24973152712
54861,145250.59306250233
229143,164644.3469891808
228210,163340.0703243525
229894,161597.244526762
67917,191985.73493399486
197206,169773.66328069236
137420,169938.13311809473
44762,187502.41707082884
125508,146013.1609144566
18159,145732.9217242292
273587,182087.12029650807
170038,194331.7002033674
170655,162006.85156381546
168803,160574.3525016045
21314,183690.91864113865
172879,149871.25300737974
206145,182258.34928750468
11896,193377.28517311768
23043,149435.66117539615
184019,189425.4941014898
183315,163753.4195073232
126136,171602.55997435737
232619,198109.23073789245
212747,160927.14648498155
259607,159263.1804640133
290599,165664.8332653741
269984,178556.80489144693
142658,163216.49405578736
210236,151387.70205968473
155869,145502.64542547852
332459,169602.23389020443
204561,163449.21111049916
205608,164952.16054880925
208688,176686.52989798744
229605,169134.1435309539
312716,152084.72107975377
24933,154629.15692623923
245190,174204.8620631913
191002,163700.60638847324
194400,183827.17480071593
111578,151462.978226403
130264,168353.4829184441
25153,161918.76354866207
316816,166765.54731474302
140814,170259.6622375877
144311,157714.9194799436
267775,158387.90996559896
225460,170393.15684070898
76624,168556.4932878951
272262,192566.72870349418
348892,152383.08162898562
51225,159511.50311432432
214664,165430.0153243871
12321,158185.0679214773
132185,147253.88829722517
200780,167836.17868696284
33438,155494.55722074714
51309,153545.97721100136
236210,172785.14697492396
314306,180529.76241706853
53991,152106.06747865636
172524,159067.78002393822
344591,167673.84286880336
338216,165803.76017927748
153612,149602.58401903222
202973,181058.31859015315
254194,203759.67759596778
93902,173001.5060311604
77899,151135.9826721271
173700,175227.37823806197
124556,180461.2494361825
321674,160030.5299094109
118312,146358.8674066087
254270,162438.7850516706
272073,153615.2374739235
330758,161488.60234552016
351024,158892.30054376685
301604,160108.08776625324
317472,164967.93594616157
249422,149730.21148268977
111275,167796.41775750148
7013,161873.1903764158
124020,166953.54864392878
348317,146278.51116256794
299553,176267.69307490412
43223,149426.2791143725
317389,166057.25103868535
109211,171916.43286040024
106490,162711.8487163705
598,186510.2726191061
282930,158442.24591836758
211162,161652.35096683324
263091,159281.03587550466
162700,162784.96698243657
106502,172717.94308836988
64735,160906.34930495924
121133,157341.87781382602
84601,148342.37080026956
148142,163901.1086117764
288109,143541.2974819181
179319,162065.58088068134
119780,162352.9121863094
304910,170690.0539533487
275630,165786.8923219974
93801,184390.1299788142
231260,159329.4158903185
309935,191632.5680974839
190236,159771.6659660601
211471,188809.21256703834
29366,180789.7897321549
169045,227906.69258830845
33666,170176.1774039666
306716,149896.41284316964
276420,162252.4671187669
144040,196679.88452687336
150314,162020.91539000018
114143,172191.1182312213
183926,155820.95148297452
249530,155574.58136022807
326820,165298.56428821458
112323,153367.30343241227
328058,158269.8978089446
6862,162358.56445102827
219628,144909.00980889302
116428,152779.14603721473
309013,162997.12305906115
282734,181095.71520163692
147194,171801.6186913321
93426,180069.9687787282
42229,157407.26801969286
246750,174716.69020531248
174595,149907.2445600758
282479,174378.79554641517
76960,176146.73067658697
341438,174819.10406059283
257434,169480.3991229311
74773,165893.59756655162
320442,197930.9388745481
166569,152275.30503368104
341903,171118.875653214
33124,172968.992276731
211393,146238.26098699562
28329,164481.20407312925
40481,163616.70446887278
227872,154522.29879681795
94442,156528.94816134113
200805,173942.66761107295
316915,169514.60812086478
251332,151231.57351210868
313098,176156.38414277142
99822,158940.8699566897
157573,180886.8667701225
25758,178582.19617864423
150862,171816.23376646228
77101,184022.6012895159
58083,151611.23083862156
23142,149721.0361817933
184527,167597.43261763296
72853,170353.12417261567
202962,175805.65119365114
145394,148937.4661349289
47303,183664.2841133674
243840,213350.30685331987
59299,153483.36191148765
143640,179018.50698804314
173060,179340.4429751837
191824,174119.45146548777
82357,173209.02651493094
196067,161520.89619501334
348782,233372.9214077596
278366,174871.13228752266
180835,195562.0804303644
211791,174760.49537238368
1782,157480.79512634117
67340,158866.90196977428
127072,158339.1466178591
167947,157045.7316977291
160055,187102.2415121172
351612,154976.2756480582
161484,169577.0163662281
260268,152221.6811858004
127774,148937.6367623764
181396,170465.51499595877
226834,153666.25860957976
70894,146256.93864934833
196850,161682.54550872085
78566,178098.91136538645
283456,146098.4291144357
32578,186872.20509826083
45869,182045.97927972084
262403,169849.7094553161
56055,153676.38133957956
70475,152324.7399529076
147158,152031.40670759563
298334,202539.00820346645
200330,190955.82812750683
345996,153231.2064868304
135409,161629.07092388693
157542,172448.32400672126
84753,151522.12988575018
9315,165214.91137803535
267422,165859.84238354032
304959,168551.41834927327
190107,167060.2711397747
320894,163301.82091141757
162106,194961.07796121947
289500,175596.97469403938
279980,183901.61469584837
27440,169247.61014066264
103314,175700.43518309953
1561,165217.6742598684
103514,186933.03868357622
312805,171738.07666763934
348573,178436.40817441273
319849,163826.12528667582
103545,156437.1392379244
79242,153878.16643810787
101352,153867.89037433427
232902,155329.04361199026
78384,187968.00606181193
216063,171919.7742853021
297115,156952.4440260993
167023,194719.20748792577
34012,154609.38007692664
15952,172396.45246731048
151123,181133.70359563333
229738,190937.77066757903
280932,166175.24766838175
174366,156886.32955236014
14985,186757.38339852274
46398,159171.08792479624
140274,163920.0311862207
349431,162955.9481649581
274008,172191.95195675918
16355,158314.9571963535
257692,154642.20026538998
158335,153598.16256347412
37682,174976.54785303609
170045,165318.60352331624
225104,162719.62032125916
270107,158350.92285537953
241300,182362.80181792547
72928,188318.48771556033
64080,182326.8915030739
47152,169879.14300352588
264101,155054.3277150039
247054,185939.73269900685
23752,169406.8527205326
353613,154694.64711309926
41144,153317.39744506133
44074,192246.96310443833
292672,156618.61649381355
243640,190840.3504276668
319511,162361.62998015533
121968,169788.6214880646
346745,187621.9796683665
19677,174850.23442194785
88229,155550.48972102857
168894,167742.27177959649
115488,188364.86361949114
270887,158476.0922059778
125331,182134.5171611432
212895,157968.17762106858
30521,157646.74176054375
108705,192315.69033769166
159067,167582.3943460423
131345,161582.2672925766
208158,176902.34276573797
91645,198910.97266259717
264411,167014.4890332384
14675,169581.35838296753
332052,164598.9973089464
5933,158658.04404528122
14691,162539.6555808883
46706,147650.63054290492
30313,166823.67478399412
229019,175434.71090040618
113368,146200.761712236
86992,166477.3029929243
292882,174673.85111215347
191681,175122.8617975894
164329,164976.37264156554
250334,167829.34660035683
302696,169923.20188726895
128219,157209.32949124745
74251,194117.2359996585
91457,176303.1969094761
145383,182170.14862609483
85963,151806.3321592068
259743,159374.3197801638
177610,152618.62394049583
307972,151874.66076992534
323465,164161.93808658622
13199,170042.5969884751
253978,152292.07595257185
247534,145544.27079959973
334433,172045.6034325881
316363,162542.67600188585
353659,173566.35478466458
25773,153430.2550584627
192160,161820.55389032757
275703,160659.1609203622
52081,152413.2311122174
69006,152940.43570872574
267785,164869.2954088737
203804,169794.7716867548
160316,165496.73328699954
58309,163524.30926309733
199147,195791.48727771043
329580,183570.78278164688
283026,178983.62304470633
174497,157587.25139974608
13101,192755.35404079282
278692,164173.23179061245
82779,185763.125832409
157456,180833.5674360865
346773,160584.37771000745
93750,157292.89144062067
56368,167428.79468915457
339051,170677.79318853325
298522,195377.42288562033
108658,146636.84224068507
273932,178960.14441769285
256763,160947.31715252623
110028,150063.6618327026
86922,161820.16672990564
11692,177718.19377924374
310695,146190.7607598457
249179,187530.25242754974
140879,146281.84572530913
236034,169280.00467414147
24864,168626.53133090213
216888,168480.47429928815
29761,160599.76681521977
54877,156456.70850047897
345347,211665.6178064526
240554,214779.4669614875
126277,150480.08969896426
137394,175264.79665406467
45029,180529.03774807267
34734,145754.95862282912
221852,152647.2220379008
230818,194922.81290494083
197467,175728.7042374864
253734,154670.54306311332
75850,163036.29932739006
337842,160526.75079270356
185488,185557.79808853328
173928,182807.53804902217
105295,139479.72316807558
175260,183716.65812768275
178366,164186.14180755257
352089,174268.41665761013
224244,158819.93907779397
90450,173817.1614572861
21974,192376.5508575092
230406,192192.96918521024
349929,168220.72261372564
255831,187102.42622013623
157297,150777.84970830547
176901,177186.84060642697
274127,179105.1655040271
349944,202890.703405609
167134,146138.3704946298
220004,160077.6193637301
208438,173928.84202898052
36019,157963.6500911937
86298,160553.9515057535
49070,164688.92854201817
309930,161174.5734962493
126717,151606.6935618269
208519,150812.38917317227
236012,148730.6431224534
74137,163395.95505139913
300505,157357.68225612317
77033,149474.37349772514
258497,152832.1007731464
291199,194804.47800975843
97918,165075.38831942424
239184,156028.52308233493
31111,177938.25676397883
219318,179732.38597073703
200960,156374.10278001425
134229,168622.74350062327
24136,155250.3771837132
26023,201893.39959166854
28036,179795.72951982467
116717,172111.90161872405
22483,159840.16667552994
51030,169965.65229593127
46409,166291.00728896362
10430,193983.12977725756
175616,215124.73091909644
169267,163773.0308888139
333247,147479.22511302543
158837,185147.9086443286
283827,167742.5494407126
154239,150621.89411313733
294415,145260.32186198837
121193,165194.61944939924
83485,170155.31347626762
111031,145760.58839846434
106064,174169.71206350074
152322,212088.08728906667
348488,164741.10392099837
29400,165241.24044227734
117168,166456.01572330258
269342,194837.9289344033
265033,155609.8328335819
210952,163509.60559826926
164191,158216.98295957549
18701,150760.40296335318
76501,160585.00037342543
352594,154835.4226760814
313746,174071.79055013802
92182,152834.31270741962
220763,172037.20528532885
70925,155156.01243727747
242780,164998.5385071565
233359,156641.9474110516
337035,161562.4899119555
75844,172117.04292006828
36870,178963.88349551128
156529,157673.1836263438
255824,155424.82338946688
223569,154496.83783544833
186248,155209.16686054925
32592,169408.7080559119
225272,185610.32827618337
264130,164944.39235885022
77374,159658.10183274178
67066,160353.58986618012
237502,156501.57428480362
168161,182315.55236928645
48221,171779.64059224547
87261,159868.8523174738
225702,165537.0832690346
213538,165662.331566329
168573,166166.93490771946
163168,182947.05487635283
44713,161978.3179315212
246717,196358.9333538301
130598,167800.99294492128
111382,163990.25652383754
277881,151061.74913092336
129843,152950.9972874018
162529,154739.98630383017
154505,159101.641364191
338975,165021.1436695689
321247,155852.59912000538
222282,183723.2548382694
185359,154464.80234975653
37920,166250.612651694
122555,162173.4197449708
345348,176716.86645462833
312917,165191.01862442438
209144,176210.23542256944
148003,173171.28764222705
158349,168805.68931726282
269256,186549.17517892146
182857,168006.11590111704
183451,192182.09923318983
348896,166166.399575805
133376,156571.60392929794
265451,168670.78553889075
5255,167523.75846848532
186120,170134.69478165073
281223,157429.8554984158
27093,164174.5511543665
327543,162907.98064945053
122914,153301.13695547817
218566,147639.2841593675
106117,160344.33344116138
346513,199980.39828862442
245087,178324.93106962906
193015,158584.5036194815
229749,184220.31100882974
93186,164300.40022244543
312928,159961.05178272782
229199,151996.4702560595
107281,163969.51362464557
120767,173997.17175280445
111318,162921.79388887697
130187,149985.03588204883
136679,169224.32508017746
70526,153598.3298655953
31719,163463.63125727317
180571,195760.0779242144
18807,176669.89425177503
234365,179038.99963235654
265028,152001.57226312795
87463,154331.7322216376
324542,149495.5381826735
346305,153842.97425554655
8425,181350.2429200155
30100,154077.48298015696
303123,154451.7277952699
318804,154875.9007189135
232716,159808.3332695291
21112,158735.54073309255
229826,162393.1635585308
221742,165758.83307171648
277305,142356.2514656546
222812,151215.14240029646
312951,169671.30617796356
46554,173217.22199219032
198185,156258.27209186286
288881,144106.24394468003
228622,161595.6313146981
145800,174082.58314479675
354415,152208.57017763177
120115,164575.24052256142
89738,176602.90906242715
324773,149860.68565398347
223931,177428.07442040992
50025,174249.9829800751
17666,166336.37578042934
296167,154300.605662904
17022,150680.1567422031
192864,174340.24395509562
157605,187017.44649175007
94010,174556.6939933218
239538,156884.5343153477
59455,172133.90060025602
241459,166270.07093748238
231277,169044.29024805114
292465,162503.5631122312
184363,156597.58835107015
335203,175474.05722889616
64356,160491.79724277725
162157,179149.21876612227
200550,161304.37334285112
267372,158263.37240749583
69453,172369.6472214173
151139,154446.3394823748
57841,160556.38634665354
341963,147182.93820344473
141998,201683.8749047229
169421,144695.89749793636
19667,176689.31386028527
231198,173290.4539149986
225477,150415.71502521163
251324,164825.77443513594
258636,162040.9928005265
316342,170359.75005713783
294808,183928.66377411084
65212,151719.9483577425
32350,156106.98753945273
90030,175981.68684698778
316143,184112.3852248775
110492,157102.565225786
179086,179065.76437567288
153813,156509.36229667117
163519,149478.05049421964
175316,176014.460639419
251450,191814.74679814733
41167,145598.67184677097
238758,166388.55576116953
302750,161821.9726872585
332303,159296.0883795452
263643,165484.5237685946
183699,182252.38178791374
143314,152603.12560739755
73217,140661.27213058117
27881,187416.9569398718
4452,162055.76520003652
109095,160359.9013454756
113581,150605.3916657307
113271,175651.13815268225
240157,160950.55040046838
303787,180860.03477063111
58841,162521.86791009924
205483,186580.81384800366
252448,151067.4296337336
165080,154674.50231530593
41846,172339.15696433146
119138,165640.19309632474
250710,189596.85959086995
226587,167129.1766790656
174708,163224.30414802977
198611,149710.95556369767
224197,147058.29569355657
66174,176119.73103869887
248994,168607.60430044908
245312,170856.8982186951
287848,155649.8865985778
236879,157543.5872167295
348868,206241.13408903297
7728,166086.25489130878
37288,165523.49013978514
304644,147785.15030112004
107696,165158.3526736208
2085,194929.3079283393
282970,167096.76538779438
83092,156760.53889927376
9681,189770.16802200975
3378,160436.66816726868
97757,157130.39630674996
130891,165081.92030033466
264354,164568.99365197832
303830,152178.02964564704
65321,175109.99869263812
261334,150126.81239912318
64276,172422.01470432576
123653,162710.39977325805
88344,179942.40533687783
136099,193379.9626408145
136404,147029.95163980956
213298,190598.15068128626
67817,145123.63400869645
41082,153345.30897852266
8988,156570.23879023068
257814,200666.36118243897
183119,183942.1146945696
10566,200262.21376674532
297571,150178.22638050356
203003,181153.40501958842
114931,170868.11732282178
95384,141155.0233302786
293068,177425.23107756145
7786,186940.38273037467
348676,169808.92678844623
218951,161137.74089364323
90890,184154.82003139154
166882,168135.30044857753
78960,159385.5959511441
64325,176835.9563878866
266162,169062.13927136624
40315,165711.62393553942
340219,171497.51027492026
75626,170251.12280936918
169621,172860.48849178784
170649,189484.420670408
83777,158467.84780733494
190787,155137.24706862486
82498,148854.93449160407
120321,163568.48266499978
106106,166859.78914068762
243697,183825.05315461312
324127,192823.53171113363
37566,173812.23932433123
173151,160735.92723709694
219956,175010.57667521702
222090,155631.63422421122
259565,187481.80258804554
156651,184256.32245347596
323641,173837.85536802938
15850,164340.16424205323
130443,174989.4770214932
240365,168788.68118251485
313812,165255.60358806694
126967,211448.5085565928
42476,165403.50787595857
8548,160193.69597046394
334942,153841.45113572731
179142,180227.99570753082
248983,164239.88682378375
83269,190159.82227468793
329900,154790.39001765108
61538,155228.50457001218
107673,177994.92377400654
221420,187757.98498222537
61077,152810.88290117428
106762,187185.0874040337
146021,157503.33953699673
321792,152123.8990418481
292329,173680.66270752437
32668,165252.70493793936
308064,174718.51370968588
76612,166515.00641280925
115537,163057.20358772416
101460,153225.76035477887
186953,187534.72782451217
318153,165274.14805005252
123335,168688.81007815816
337098,166416.7562937769
188155,142789.7729111106
44508,149427.38700243447
163036,152653.25840875742
96561,160660.93284320482
351267,167669.71650049614
213112,144785.22861419615
50489,173539.0417059333
140644,166896.66199825096
34417,150076.40509867074
238105,166036.34436462086
142629,151957.65120417884
167687,147278.45118812483
42098,149619.61001620797
8708,151865.51941958375
311163,214645.9405965041
119089,166533.33773172993
77045,162517.873521654
302138,195978.1566452501
66570,200228.0705748237
235822,159983.79986607356
274902,182945.26512995956
9896,164882.80913856212
128089,161363.21541711682
2423,152562.70864687327
124177,163429.90954111822
164469,148714.9135025786
103901,199476.87525078654
210226,154435.3848418935
113350,151885.73726316105
118539,155216.48715981198
111268,178221.15030339107
53673,143484.3546895899
252222,178782.54593892608
51417,155827.62581463036
111938,161854.6460512491
170237,185591.89852159264
330795,141124.68416208436
112517,163801.6493701259
247992,154155.369543939
331151,151416.2166816117
286238,165739.9126435296
24952,176332.8363591631
187057,174394.70496666833
27429,150058.81707103897
349041,165344.26950387104
112198,148672.27854021272
19118,154975.5318008573
341434,172097.56638074084
166247,190334.53103522712
198913,161873.10319395375
279388,162000.21361956449
306032,175947.21645808365
317755,181903.22408250876
3215,183956.26740500767
264361,161482.75213541306
74146,145990.31563165202
262258,186201.9443239541
206778,189818.5305910852
79064,186871.41884605325
187080,208807.4077972238
341446,147653.99128517543
127723,184451.61643218485
110855,172660.48697651323
68200,159908.58115535564
252613,175541.2051853801
46601,155199.2724945302
198208,192950.76424140172
174206,144965.42383989634
181802,160783.01147292342
52400,157376.43940363865
6189,181316.06572808215
316689,161106.47725383207
144994,164694.66609144074
208978,167893.47075326473
222214,165127.92217792344
131811,172936.94674778212
79295,157900.04988584534
81174,195834.09370849756
22542,184394.54532623178
95962,163367.53890441402
335082,172292.08201019902
62480,158442.69967902132
104358,180110.91987764
152718,150905.1211664274
121374,158957.2937317142
104224,178604.77773793173
228936,168255.00136193653
30392,157778.51156471236
26522,194158.516648416
120687,153019.53629299087
99640,193290.83999952994
251564,179842.19804257512
210631,171148.95621893
220299,176833.25568182723
179061,138645.0170290611
250922,163458.12563137533
54058,178812.85412235316
4122,144521.9242888208
302426,163136.2702743293
178208,171430.33212185814
75126,166587.79481990228
238810,172293.28827861836
96414,172092.06816587687
18140,151272.34820797792
219060,147479.69168097983
180679,145399.79178924556
165253,165217.8775897265
351716,164721.2617147797
129216,167552.5342104519
146398,177691.7678286383
166264,195314.05955054835
121838,171703.5418134943
124014,174275.79211610826
68575,181459.94542654863
240828,186206.8604544666
271564,180827.67733112175
249870,170309.08673092446
233925,176168.6287056152
49760,157063.17812071196
265363,174243.0740740529
46918,148388.0442675334
281088,167335.46322232496
206222,158991.26918439052
22107,167136.268898295
139537,176754.21594529395
102693,168277.89409282303
84864,146150.67441856972
135519,155168.8767251757
322622,172800.738221306
151697,188997.44066777674
181380,196945.7083527316
354816,160129.28637198982
132078,180866.753488034
185210,208282.25844918078
176447,161200.30168036968
314198,151587.6363124763
288515,164070.45634229775
317629,173015.43652952893
282400,163151.05703744345
157069,191297.29396081404
304123,156776.25323399686
237553,166908.0725856112
95959,146377.97061301488
100707,162381.56358039545
126607,147386.2798383655
239165,160928.8767930157
324534,173412.8077371154
117491,147507.27439951428
302213,181779.18757924845
44813,159163.8908679635
194915,147950.02718717206
169934,167576.62300695808
211132,179367.5979297814
109715,152783.83944748383
116119,184164.9459799454
222918,149007.60723910044
29637,193441.32034436835
8115,157325.1737072115
268914,216749.7840958316
280949,160421.28566409042
1451,166059.11551950852
33504,162766.54844311593
46053,177236.72465210606
334692,187290.89563200966
310846,153173.97224627732
269229,170275.94533366457
30537,149947.0585201863
240522,227457.22809479706
184082,166030.26513085488
146369,159621.6193573204
138682,170419.16698067222
36370,179200.61491601652
200295,190114.09484184702
251478,180402.24529211406
349771,163236.978532389
63411,158676.26612666692
166399,154894.509665422
293688,160883.04444134378
3572,159191.15715313164
55954,186725.04155841022
154154,210629.6442226784
345398,149921.64122778678
18118,165712.18464939954
182066,168459.16557384646
213088,164695.65789786668
246666,209971.95086789032
324576,172311.01134975182
183229,172766.06332388503
154885,188839.01793153107
52249,168520.9096229979
287921,190552.15811777953
66819,163670.53070763257
315981,180089.21419593348
21095,176316.86077463574
253951,160232.03959277502
107965,152498.2246657977
160433,146388.16628258102
14409,159761.48566049285
194991,151555.242229575
206400,173476.4232985889
13022,170962.40877245774
267657,180062.98061211224
278804,166951.71697797955
65467,171146.24432990936
57018,177343.51081889964
255617,143172.2945381381
72277,149288.47672439
150374,143247.5667883953
64381,159762.87544561157
135148,153770.1145586583
205319,167623.60059960882
304952,164607.44197930736
184722,167545.93716785614
106736,153590.99017757873
12368,166227.3480535367
77768,144126.90433002604
184311,178252.80907680385
191226,162461.860958913
245531,145212.9327540511
39999,187987.43489211987
132136,158169.7197294394
107301,190885.99406436484
25342,190484.3999858544
317283,167520.38764254638
3910,209813.45421683736
48502,159259.68154600836
69039,175848.46030769293
93273,160043.5730432178
199376,154720.33425974162
341380,162625.55500789467
35477,166315.65758808207
87752,190602.76123285567
252939,192146.71512538582
257422,144340.0280826023
273545,175381.59350814007
67428,162565.60362865333
319022,160650.12273027177
150321,149400.25561946872
194261,163810.06847740203
258848,184569.184991184
120579,184583.4563973599
348034,163687.19929189916
246320,182590.849509695
84896,187076.15515945113
27066,159795.75641286236
103489,171957.1466492374
95693,165733.72501360232
168888,182118.1485946485
133625,158669.87310363317
28206,162650.6998042314
327416,168216.88801970033
158782,176253.328228015
245539,172529.3772833199
303803,154477.28729959932
238861,163124.00976672722
329310,163106.44301808
152952,184025.87558176238
78668,170000.81028204516
299000,155781.91244305953
266234,231548.6014412757
280128,182574.80767144432
302487,162157.62260540234
330826,162896.1776551971
205123,173874.61477521955
8759,151340.04609973688
328398,168268.1121505586
221345,175974.84679089524
215530,160202.74672466697
274709,161523.89689304816
118680,176381.8832397406
288555,150302.482466102
55557,171561.53602848918
76978,199547.44311570527
62338,166218.7259711401
127479,167591.2945423484
75143,249446.39401971444
322683,151660.02679031095
23010,174053.37852908546
218470,158455.3941059411
300133,168101.4980030677
62465,161067.37281320113
165277,190559.14124119643
214690,149335.71445789593
107304,179863.820849548
219825,161887.63141613628
11755,153367.78185213174
171221,151547.8403942274
141084,161431.455500348
326172,160481.18339723453
179440,156998.87414459835
210438,173358.72064367036
105406,174173.90853767243
22425,154577.92938239055
271898,155583.00401712937
198534,177482.60227191125
184932,146268.66680800315
199056,183229.77700300602
15833,156447.29425430877
117475,175398.08418026895
31163,193599.03245488016
118939,164321.79061203168
210480,164439.41119921557
343222,166766.53650515524
256246,165718.2260761279
80134,202620.03799640114
13115,155479.76779842726
330967,153475.81239854952
243922,174781.5669923645
223510,184116.21754789323
78428,166951.33327342587
113221,187917.90457297215
64620,157090.35146945805
226110,155316.93217782205
319398,163796.9498023238
46793,166703.3439444901
355897,158735.45538851988
77024,175854.9275394725
14026,158980.30605524874
107114,187074.9943424638
242419,203885.59645036038
240432,156312.40952771698
162480,166790.0352939123
203507,153006.3182627888
288021,158535.248993515
87256,167525.13925989042
312724,171648.21181640582
136957,167891.76050624947
157315,157166.62904110324
67111,158248.10376935088
313133,157477.89978328647
268086,155627.63785933633
175180,182134.50780057115
130785,170522.3432574215
214989,169270.86613325466
277294,166596.62983913245
106378,202103.6378726592
258500,162901.074774643
76795,162153.9594583062
97133,157707.20566691965
42985,169042.61013652838
331038,147337.06203988302
178256,167341.57249535815
235369,159372.57316421156
331500,147110.091661517
217134,174659.08391346654
332581,171468.0534681424
248092,182073.62814612093
203362,192273.01378997712
3241,175226.98467722896
178306,164525.75269893656
95155,154535.50120437908
105086,172805.39442288346
81350,167156.72249040016
168258,164030.2792149015
131306,164736.18287355165
173154,150218.376390322
21186,187952.66579930967
126996,156499.26158419592
175290,168842.9641072507
48327,155572.87425522803
293046,176795.3226942266
146952,155678.22769527676
20415,147617.7853849914
276361,153331.39346865372
239795,157643.18971815775
330908,141925.55663482376
132753,153089.2465743395
274790,147866.90162674518
287731,167738.6509866651
347831,169351.82028244727
217944,202472.4087194683
175294,170116.17510850017
64708,157393.2028209209
241980,168613.64494059244
278965,187249.41529227435
201516,167761.34769308782
59402,189198.13197577326
37067,172797.55509527717
318237,156109.53047531776
35627,152699.25679465733
209661,158460.42323522942
5768,161717.29190673894
205094,153572.080253833
88630,161139.35351991263
213099,170543.86633801053
149018,142115.87774356335
143116,179393.36795353406
8934,148643.78363458207
104875,164060.54339044238
189800,153867.6525483721
323206,185832.19127421023
335781,178449.78024496717
48963,161657.53531422827
37611,152748.25947176735
118333,181850.759652361
106748,179943.23406467584
101084,168758.02789268634
35445,146109.51426613037
44013,160878.03447663502
175909,172487.81168856067
234278,166476.03290295025
270641,168618.97837858438
226521,170309.12420770503
121571,172763.11607672277
96797,156681.03830641444
284442,157070.0434112252
195467,170553.70953409324
71795,171428.52724320066
86826,170419.35331130322
302268,169923.7680295871
180467,149062.45139415076
222062,188541.8929839674
356035,184252.44192630643
56894,159823.8462899358
98151,150003.55598060857
323980,145574.65722920297
39987,160451.53912616696
309400,170947.01410704097
283375,182843.41576121948
239808,198560.5484156778
294412,179673.42483377733
269547,153044.45587627307
118142,150675.51824801302
171891,165885.7442255784
34027,147608.69761050533
99461,163114.2883066855
143778,206273.70250357527
267111,159518.49901738967
225944,172689.5826102854
165695,162604.7260043056
157088,176191.05389192124
248177,162352.66845409042
244478,171673.9064531961
46874,185096.44904218861
339006,164451.5153523653
102937,164847.6939361592
215669,197989.314721505
66328,161690.69375334002
240255,188260.5577127371
248054,186527.54544172305
312265,181794.8687258857
106879,189927.37987400586
309469,161771.24283988803
72729,162566.66501291384
283641,167273.10395664495
60271,162236.6377320445
151936,182187.15502059765
258772,153862.46915747202
107976,165933.85553833522
105825,171304.53415973263
303388,186952.51946988283
335114,176366.19127985043
139338,193876.283821245
21878,152813.6278687024
111353,155147.2164118428
224770,150334.34238165108
253366,149338.53585624634
275671,163025.5196343212
158785,164929.95636209942
258949,163812.9237941361
143523,161111.69414052062
299142,161945.7970458946
311318,170101.85028601473
235209,165296.91518001995
180095,161045.76503225917
149378,159170.8692570217
160257,152895.71121495686
71918,191208.36994907208
12924,175710.649216569
179554,172680.93835182636
118767,167715.0732664732
53951,163930.41600098042
139681,160628.76684355887
62539,189504.56319172482
234527,156324.74914013184
321868,171080.24945693114
264267,168385.88475423507
239455,164815.84416403834
302853,185906.68260507364
241399,161220.69529841893
327199,178949.36999814506
47155,181494.83736066794
52798,168357.87311964596
5838,185837.7754009062
100771,188390.50061326651
75637,168573.31867699238
199028,167823.57713531706
209858,147731.21696147107
240637,162589.71686510823
134648,159002.7562705068
184563,155531.1099652284
180886,164993.55012757677
138508,163281.43487207117
119960,165291.95236070847
208400,179347.6050093068
264591,147187.70777012067
150511,164803.67652603902
35356,175673.20900922778
162202,163991.3920052632
123275,177830.81680445446
225280,182496.50841335556
278545,174366.54948817726
306835,163222.71067629295
297599,170962.9891807858
342173,200143.61360129775
43486,162433.1594337848
156820,150678.5549003625
2361,173296.0639000727
186886,194720.84740713995
111536,200000.98875531647
303618,150560.34877778077
184653,175166.66040484127
179538,169710.15896871503
163049,176336.42725602642
141725,170487.5035775844
303756,162003.0598396372
337157,158179.212913507
71068,160557.90163047684
