SK_ID_CURR,predicted_target
325409,0
4011,0
3330,0
193422,0
321554,0
226567,0
296315,0
349222,0
305355,0
287734,0
137314,0
267363,0
131074,0
283971,0
298980,0
5775,0
212296,0
280672,0
27991,0
185147,0
305473,0
90868,0
336771,0
89321,0
276427,0
249500,0
103775,0
274529,0
223242,0
127401,0
105730,0
32253,0
35747,0
93627,0
207511,0
297570,0
219238,0
170560,0
148859,0
35374,0
46727,0
198508,0
291664,0
43968,0
2966,0
198353,0
329690,0
153475,0
324487,0
35636,0
92446,0
307891,0
233627,0
276043,0
327469,0
142957,0
11060,0
195885,0
180517,0
282332,0
173888,0
198716,0
87649,0
281715,0
231785,0
3304,0
181662,0
345591,0
23580,0
236602,0
219401,0
166575,0
145229,0
106286,0
156251,0
78697,0
177386,0
290170,0
287236,0
203124,0
268059,0
239861,0
301894,0
85782,0
299745,0
85597,0
215486,0
294047,0
285861,0
258091,0
185379,0
66757,0
16953,0
99490,0
98365,0
323694,0
260910,0
344521,0
215535,0
330344,0
3154,0
238711,0
355891,0
222328,0
79917,0
290565,0
181529,0
65625,0
218807,0
210854,0
188102,0
92964,0
343547,0
92464,0
202844,0
209562,0
128474,0
112301,0
173702,0
11489,0
197550,0
121121,0
39250,0
72273,0
343170,0
212889,0
117824,0
255607,0
197378,0
101503,0
330603,0
132526,0
186149,0
196288,0
149252,0
301151,0
39967,0
98643,0
227528,0
159186,0
281695,0
326553,0
169868,0
212267,0
122700,0
55028,0
48695,0
19162,0
57905,0
85611,0
8192,0
83134,0
22474,0
181943,0
259659,0
79451,0
46497,0
146024,0
174562,0
221671,0
271798,0
306838,0
188629,0
327424,0
249474,0
289062,0
160645,0
152805,0
34062,0
250560,0
185836,0
351544,0
221990,0
229744,0
193980,0
84463,0
49060,0
23286,0
19566,0
177366,0
12859,0
247280,0
282109,0
96390,0
69094,0
94877,0
281618,0
60585,0
111586,0
257753,0
83286,0
186224,0
13768,0
242273,0
136571,0
316133,0
277199,0
54168,0
285843,0
263245,1
313045,0
153661,0
118862,0
259418,0
172601,0
123119,0
83929,0
15249,0
85653,0
213522,0
215525,0
116454,0
302035,0
178206,0
13090,0
190477,0
196990,0
51970,0
27924,0
240647,0
342022,0
29019,0
140872,0
190045,0
117830,0
200415,0
329945,0
218484,0
28842,0
327552,0
318187,0
299656,0
74824,0
101105,0
9477,0
91357,0
258897,0
296655,0
9255,0
106419,0
32777,0
207704,0
254960,0
321243,0
229287,0
72958,0
72911,0
6222,0
241368,0
346777,0
150972,0
242527,0
196863,0
319470,0
115260,0
257049,0
203861,0
101433,0
140066,0
318530,0
17630,0
336300,0
207032,0
239333,0
335915,0
278722,0
110762,0
132358,0
348755,0
123280,0
198936,0
220242,0
78984,0
347973,0
251510,0
175494,0
48817,0
10983,0
309154,1
85940,0
91560,0
29724,0
52113,0
185968,0
327030,0
69689,0
219154,0
106014,0
217623,0
345729,0
344575,0
103471,0
137604,0
99651,0
231544,0
120550,0
350400,0
354642,0
96766,1
32362,0
269671,0
47285,0
262778,0
96841,0
15152,0
252880,0
108152,0
85883,0
195150,0
289167,0
185081,0
113832,0
189579,0
188337,0
20835,0
124408,0
262363,0
220898,0
154120,0
90078,0
189396,0
98397,0
238700,0
83468,0
161574,0
129861,0
23149,0
297300,0
332396,0
230517,0
337192,0
133569,0
103559,0
240332,0
168805,0
245199,0
104105,0
262728,0
139621,0
232917,0
298266,0
112891,0
38250,0
300281,0
353350,0
79971,0
192302,0
163549,0
304622,0
262408,0
43937,0
118950,0
147852,0
245484,0
323393,0
90245,0
319433,0
174989,0
52949,0
261625,0
165023,0
58919,0
162070,0
195729,0
331928,0
320033,0
120489,0
197923,0
56500,0
134782,0
169777,0
42042,0
24370,0
56101,0
169805,1
92245,0
40782,0
9329,0
262768,0
259887,0
200585,0
34627,0
335600,0
69601,0
249798,0
311453,0
80275,0
10553,0
351163,0
24464,0
323578,0
115641,0
41175,0
22932,0
192514,0
106840,0
124236,0
279189,0
202383,0
47116,0
245279,0
202532,0
157998,0
93281,0
83325,0
347306,0
61829,0
80167,0
329348,0
285450,0
279627,0
8212,0
276829,0
12245,0
326182,0
35265,1
73852,0
80316,0
146482,0
70621,0
221582,0
230829,0
178640,0
113676,0
71397,0
52074,0
186074,0
256107,0
215205,0
92967,0
168884,0
191365,0
321589,0
138485,0
197490,0
296033,0
29272,0
17012,0
215534,0
78772,0
116936,0
276421,0
327905,0
327620,0
279926,0
162820,0
232558,0
76934,0
344469,0
146456,0
30302,0
30713,0
144537,0
201243,0
266293,0
209008,0
227605,0
253231,0
306931,0
42704,0
277219,0
197381,0
317605,1
78255,0
106408,0
309869,0
160008,0
326434,0
32413,0
349317,0
99664,0
277319,0
65237,0
105450,1
143564,0
106497,0
182174,0
260469,0
72435,0
253801,0
230807,0
6873,0
261297,0
75360,0
185573,0
173079,0
53670,0
257125,0
176867,0
183578,0
180336,0
103745,0
84684,0
180235,0
249652,0
277423,0
155160,0
123082,0
309401,0
231944,0
11004,0
336940,0
205729,0
69942,0
164612,0
148310,0
85581,0
164525,0
44100,0
72669,0
170577,0
194857,0
314366,0
125187,0
171719,0
200446,0
152664,0
301417,0
180621,0
184344,0
143005,0
167054,0
53803,0
84649,0
194283,0
283830,0
179377,0
299112,0
269018,0
49198,0
114824,0
271048,0
235359,0
336065,0
114908,0
275123,0
15485,0
87058,0
69864,0
316537,0
28143,0
52346,0
22621,0
172644,0
258641,0
303491,0
207889,0
174663,0
116365,0
291313,0
194813,0
186629,0
295653,0
322294,0
229611,0
75303,0
239719,0
329210,0
13007,0
336765,0
147467,0
213696,0
344820,0
116773,0
79499,0
237677,0
157889,0
176193,0
109216,0
259925,0
80112,0
200647,0
126178,0
232125,0
45413,0
227980,0
56539,0
130882,0
268968,0
224566,0
174232,0
56737,0
84759,0
176570,0
87316,0
288125,0
147305,0
331432,0
263973,0
156739,0
232959,0
241162,0
349959,0
176176,0
207763,0
27933,0
22629,0
299722,0
135354,0
266497,0
144222,0
75564,0
275687,0
344102,0
11368,0
337755,0
215553,0
196190,0
181964,0
56812,0
66097,0
106287,0
133529,0
44109,0
37584,0
99358,0
120874,0
275942,0
318811,0
222803,0
58042,0
113936,0
222300,0
3128,0
109118,0
258490,0
59675,0
300191,0
135286,0
153648,0
145,0
298305,0
275343,0
250889,0
184999,0
106937,0
245658,0
103636,0
109975,0
180285,0
165597,0
318585,0
231730,0
10878,0
180843,0
144515,0
24091,0
325072,0
107194,0
60635,0
324782,0
186092,0
338424,0
57920,0
188536,0
144662,0
336691,0
145677,0
35689,0
775,0
15068,0
129727,0
323556,0
89702,0
16703,0
347924,0
52665,0
324161,0
187863,0
290391,0
146657,0
255990,0
226807,0
144343,0
101208,0
153497,0
296393,0
203203,0
343394,0
48195,0
147507,0
169424,0
246444,0
127713,0
227060,0
279694,0
323510,0
26091,0
87838,0
278556,0
39333,0
254591,0
138406,0
89088,0
315029,0
79833,0
217373,0
331574,0
351970,0
130332,0
61139,0
317282,0
307653,0
132750,0
298545,0
287796,0
78570,0
321903,0
154728,0
173779,0
294181,0
13230,0
355699,0
305577,0
162043,0
264103,0
231692,0
826,0
334982,0
76674,0
43725,0
265107,0
187162,0
315057,0
271017,0
199579,0
224766,0
239743,0
160377,0
57093,0
120252,0
49393,0
229295,0
42315,0
300708,0
355281,0
20532,0
251393,0
110760,0
282834,0
196416,0
257149,0
301038,0
92271,0
34990,0
219458,0
314428,0
315592,0
312271,0
48551,0
259596,0
317295,0
177201,0
264271,0
311921,0
54095,0
331380,0
342743,0
92083,0
145026,0
75952,0
202793,0
286092,0
73801,0
257276,0
165582,0
281774,0
288484,0
245291,0
85555,0
236711,0
163245,0
58511,0
268361,0
219286,0
235429,0
264464,0
134630,0
276711,0
238737,0
5439,0
45831,0
80534,0
340692,0
274378,0
269355,0
317537,0
9094,0
113589,0
281904,0
229626,0
282054,0
295679,0
351065,0
141434,0
225969,0
339205,0
346160,0
332527,0
227174,0
146580,0
63865,0
33812,0
146899,0
191931,0
241280,0
214171,0
262960,0
351043,0
202207,0
170281,0
354478,0
200834,0
174868,0
234104,0
14072,0
205935,0
47563,0
235662,0
59153,0
166004,0
329206,0
212553,0
102143,0
290801,0
136160,0
315351,0
341379,0
213305,0
116067,0
17831,0
352674,0
64727,0
182196,0
228025,0
152040,0
47992,0
49718,0
5570,0
66670,0
236388,0
259019,0
74913,0
342211,0
506,0
32039,0
225861,0
300726,0
284603,0
63838,0
7208,0
134336,0
78215,0
17065,0
129936,0
344035,0
4335,0
350694,0
295460,0
48382,0
261465,0
352247,0
310560,0
145867,0
188492,0
130801,0
149855,0
341043,0
27137,0
264575,0
279907,0
280253,0
183020,0
194031,0
108791,0
280239,0
25442,0
173980,0
32805,0
258868,0
9907,0
284434,0
242999,0
90764,0
193699,0
339446,0
83814,0
202409,0
129383,0
293150,0
291466,0
261056,0
233145,0
14534,0
352958,0
266447,0
31094,0
30226,0
284731,0
115011,0
278132,0
262534,0
137052,0
123897,0
139319,0
24317,0
164811,0
26972,0
331111,0
63893,0
22754,0
280389,0
114056,0
124829,0
81660,0
178055,0
345547,0
82047,0
169276,0
196673,0
155274,0
259489,0
335001,0
350507,0
111106,0
289742,0
300103,0
310825,0
268108,0
339865,0
104508,0
130740,0
94893,0
95692,0
80897,0
231570,0
263839,0
330756,0
319252,0
194506,0
1675,0
169138,0
125199,0
88686,0
279522,0
222036,0
234248,0
231124,0
281609,0
61173,0
341868,0
312032,0
114958,0
202367,0
78521,0
167981,0
161349,0
95544,0
187669,0
306107,0
40245,0
70444,0
103270,0
275350,0
123547,0
271464,0
250438,0
67292,0
300211,0
321035,0
237689,0
193936,1
495,0
232512,0
354571,0
275,0
281407,0
340688,0
252244,0
306867,0
318716,0
348199,0
44802,0
177268,0
323813,0
117500,0
225999,0
195678,0
202001,0
18778,0
81814,0
109357,0
227909,0
124001,0
266643,0
101472,0
240533,0
333006,0
323911,0
155008,0
186466,0
213361,0
159294,0
238090,0
86047,0
276549,0
70842,0
197587,0
117437,0
247637,0
240977,0
328348,0
23868,0
325852,0
10292,0
199165,0
108411,0
193027,0
292682,0
110959,0
219783,0
194247,0
204501,0
223914,0
92787,0
316691,0
233389,0
263571,0
61041,0
151637,0
240301,0
112259,0
194306,0
22272,0
193098,0
131880,0
222672,0
342601,0
137446,0
138613,0
166915,0
217111,0
304103,0
203592,0
326689,0
307242,0
116892,0
310168,0
65998,0
274228,0
269762,0
50181,0
187143,0
3598,0
172060,0
213000,0
107831,0
261054,0
17262,0
47242,0
328114,0
130766,0
216068,0
134750,0
323299,0
74158,0
226178,0
127646,0
319370,0
316813,0
57493,0
78612,0
331566,0
7132,0
301325,0
303192,0
88443,0
353293,0
350840,0
8323,0
193096,0
259781,0
197630,0
29626,0
26825,0
143802,0
188661,0
188231,0
183128,0
201521,0
258916,0
113047,0
271523,0
270233,0
177249,0
15871,0
120641,0
205318,0
41616,0
233717,0
280670,0
191115,0
331518,0
201381,0
300550,0
156278,0
158046,0
82888,0
233737,0
227175,0
209349,0
178368,0
298882,0
82616,0
210533,0
189822,0
321416,0
228994,0
122291,0
163237,0
214830,0
127470,0
38529,0
282256,0
194484,0
285520,0
215782,0
349028,0
21187,0
256716,0
161483,0
128930,0
85472,0
180680,0
162035,0
177839,0
95119,0
303948,0
8233,0
204258,0
23301,0
222995,0
101983,0
219482,0
54587,0
158894,0
36692,0
164320,0
354000,0
172400,0
186235,0
274981,0
163929,0
24222,0
214339,0
54071,0
238559,0
354523,0
317586,0
15986,0
103070,0
84543,0
100498,0
55562,0
26655,0
344823,0
43254,0
211593,0
344038,0
142678,0
251314,0
326636,0
326097,0
105119,0
327951,0
242354,0
68407,0
208306,0
30288,0
282794,0
31461,0
145126,0
217450,0
333676,0
223403,0
46046,0
220034,0
129627,0
321695,0
142386,0
321288,0
89024,0
183283,0
30944,0
126715,0
107191,0
40146,0
130018,0
107391,0
69726,0
227153,0
17415,0
179842,0
323116,0
268821,0
321083,0
305025,0
336645,0
175674,0
340906,0
226620,0
313523,0
278460,0
192300,0
185949,0
69258,0
232787,0
24401,0
275065,0
70740,0
220809,0
38034,0
52311,0
321154,0
114598,0
203943,0
193370,0
153070,0
309020,0
349646,0
44757,0
74235,0
294192,0
355998,0
141881,0
196091,0
229658,0
352169,0
297919,0
207509,1
331553,0
309160,0
90945,0
30401,0
136314,0
350910,0
39450,0
270906,0
298494,0
191924,0
283649,0
132584,0
349689,0
108011,0
349393,0
272869,0
297818,0
113487,0
174649,0
212468,0
187486,0
155195,0
279200,1
284277,0
344547,0
19835,1
9996,0
337441,0
157498,0
179419,0
115091,0
48212,0
260394,0
270656,0
211244,0
236139,0
321270,0
162520,0
227546,0
222064,0
7230,0
306837,0
38258,0
200484,0
204646,0
26676,0
232352,0
181680,0
17663,0
47647,0
295056,0
228602,0
117984,0
183653,0
209427,0
205009,0
194995,0
276269,0
54461,0
328040,0
236190,0
235986,0
250839,0
3988,0
172292,0
205118,0
65823,0
260575,0
38330,0
64008,0
75202,0
143526,0
183349,0
121189,0
197491,0
137179,0
341540,0
151660,0
316303,0
105350,0
5745,0
133237,0
118055,0
330501,0
139242,0
318395,0
203420,0
91657,0
61241,0
33450,0
164215,0
96627,0
150201,0
163833,0
62706,0
105636,0
21474,0
291149,0
171326,0
36038,0
96532,0
44,0
31007,0
99716,0
135010,0
200329,0
29414,0
281408,0
8231,0
296141,0
209965,0
71992,0
240130,0
321859,0
240154,0
319315,0
203157,0
105744,0
44454,0
306703,0
341501,0
210014,0
319122,0
47734,0
168325,0
256485,0
250526,0
33499,0
306438,0
125179,0
346594,0
65685,0
354666,0
344637,0
290383,0
53612,0
47573,0
235357,0
185957,0
126190,0
64705,0
255659,0
158604,0
338685,0
346565,0
96429,0
105437,0
88342,0
289691,0
229110,0
180037,0
253230,0
237955,0
299988,0
328933,0
58582,0
292119,0
234392,0
264769,0
23612,0
184429,0
322579,0
249157,0
81271,0
294680,0
281028,0
193863,0
299145,0
204853,0
42924,0
305541,0
216661,0
226291,0
257050,0
76592,0
230810,0
77210,1
281547,0
29393,0
180194,0
30475,0
255054,0
271123,0
284096,0
2183,0
104901,0
258033,0
342533,0
348495,0
108168,0
127989,0
25512,0
156250,0
297091,0
15260,0
345953,0
147448,0
284042,0
89872,0
352325,0
40119,0
210019,0
71165,0
341846,0
62401,0
99287,0
16904,0
314242,0
32026,0
151162,0
32234,0
102137,0
210598,0
260657,0
64017,0
18042,0
194130,0
126068,0
5225,0
164211,0
34669,0
204401,0
137559,0
84183,0
275234,0
179481,0
213121,0
287419,0
338744,0
247618,0
263733,0
327854,0
328643,0
263495,0
233031,0
180096,0
322230,0
177587,0
294647,0
83982,0
55406,0
343492,0
299771,0
89755,0
213123,0
125799,0
138381,0
326371,0
60266,0
225844,0
238110,0
106718,0
284426,0
158144,0
324444,0
279567,0
159708,0
142679,0
1608,0
188150,0
302428,0
108065,0
126407,0
275297,0
95834,0
22946,0
348822,0
306108,0
305436,0
3973,0
192651,0
132610,0
34561,0
212520,0
295125,0
183603,0
121195,0
103610,0
312616,0
151018,0
354002,0
6008,0
258666,0
279018,0
347934,0
169604,0
215806,0
288151,0
140285,0
314896,0
142319,0
342698,0
29709,0
161478,0
337302,0
333117,0
353986,0
310684,0
258052,0
296161,0
171619,1
237850,0
290238,0
327572,0
89722,0
96362,0
256948,0
191398,0
177578,0
310167,0
234472,0
354455,0
222215,0
212701,0
134404,0
82095,0
134571,0
92617,0
263719,0
340702,0
42769,0
61310,0
320155,0
158071,0
267355,0
247591,0
36209,0
73669,0
280395,0
241043,0
293035,0
83748,0
119251,0
287649,0
262001,0
329957,0
7478,0
123201,0
312632,0
4510,0
55624,0
12307,0
355703,0
226760,0
247168,0
198587,0
250094,0
264341,0
188623,0
312108,0
252036,0
98586,0
236841,0
258479,0
294635,0
295750,0
180511,0
217396,0
174478,0
72377,0
225694,0
234120,0
41333,0
119307,0
203131,0
94825,0
149678,0
298225,0
136158,0
117833,0
206670,0
116548,0
317906,0
7166,0
353386,0
87022,0
76147,0
176532,0
213540,0
283726,0
291224,0
207457,0
274016,0
131402,0
22148,0
236717,0
262312,0
166053,0
210726,0
167032,0
243269,0
143031,0
139768,0
183387,0
21029,0
92666,0
27848,0
163810,0
124936,0
255783,0
108604,0
94060,0
37562,0
12122,0
67389,0
340012,0
8221,0
234112,0
235623,0
105355,0
216972,0
126517,0
120313,0
50136,0
238870,0
166754,0
161242,0
114512,0
352156,0
166359,0
73079,0
151496,0
118180,0
21156,0
212188,0
233938,0
187094,0
188934,0
192504,0
201465,0
253343,0
116094,0
157948,0
283623,0
167422,0
49183,0
13320,0
15808,0
189422,0
242594,0
271581,0
232091,0
312519,0
27795,0
36163,0
249166,0
127398,0
50080,0
134431,0
138937,0
243617,0
141180,0
315315,0
354510,0
348914,0
301155,0
116083,0
293709,0
11059,0
21475,0
184228,0
128328,0
272822,0
85865,0
64762,0
9776,0
49420,0
90416,0
112545,0
64608,0
259105,0
126793,0
186781,0
45465,1
34077,0
214818,0
271473,0
312512,0
98628,0
85455,0
89069,0
258833,0
163188,0
270632,0
126854,0
346359,0
28256,0
211721,0
84179,0
343618,0
184776,0
201475,0
178607,0
90315,0
242754,0
309189,0
99395,0
210120,0
255280,0
149952,0
353882,0
246546,0
182033,0
235710,0
245721,0
29293,0
346366,0
43408,0
227255,0
72753,0
280577,0
210094,0
108672,0
65320,0
82128,0
311503,0
99100,0
337317,0
181024,0
15451,0
276188,1
205986,0
81879,0
344457,0
116021,0
45928,0
53773,0
89668,0
233881,0
232480,0
213995,0
37090,0
355646,0
187623,0
19659,0
96051,0
214910,0
22181,0
283460,0
33423,0
37439,0
54725,0
307389,0
181190,0
206631,0
174307,0
13796,0
349356,0
83571,0
173266,0
138752,0
17939,0
294481,0
246083,0
238683,0
57447,0
70130,0
63515,0
164567,0
77540,0
181605,0
315918,0
205134,0
126541,0
284930,0
15455,0
15102,0
281518,0
43141,0
55463,0
143745,0
87750,0
164331,0
122677,0
320201,0
286721,0
254523,0
120401,0
131299,0
265845,0
328269,0
67254,0
18175,0
263552,0
290419,0
332703,0
241735,0
169172,0
199977,0
121258,0
4445,0
204113,0
79599,0
269264,0
292161,0
305237,0
222379,0
6635,0
282722,0
224706,0
64743,0
138401,0
18558,0
352595,0
299590,0
111711,0
314314,0
238329,0
161143,0
145517,0
353251,0
205450,0
175311,0
67135,0
144794,0
247531,0
158832,0
221823,0
213179,0
273969,0
62415,0
251602,0
304030,0
126427,0
339583,0
304434,0
235329,0
101603,0
56614,0
54186,0
266641,0
197208,0
248425,0
187971,0
104011,0
194984,1
1444,0
239853,0
219974,0
235966,0
126899,0
109809,0
304251,0
211563,0
57230,0
56467,0
144408,0
278473,0
233601,0
240240,0
37139,0
273773,0
165472,0
277116,0
92728,0
120776,0
318177,0
36748,0
228487,0
287160,0
195070,0
27760,0
237612,0
262782,0
142674,0
286421,0
316437,0
119609,0
293822,0
320905,0
192817,0
346573,0
221151,0
39045,0
83478,0
318475,0
86552,0
290432,0
284419,0
14823,0
284640,0
129589,0
227276,0
14764,0
307358,0
290628,0
336,0
172855,0
329686,0
124572,0
308341,0
342297,0
232794,0
167920,0
329516,0
335499,0
147863,0
81243,0
227134,0
137403,0
277210,0
291079,0
201965,0
114626,0
303012,0
244393,0
323540,0
105871,0
165247,0
155830,0
275642,0
51587,0
290121,0
283475,0
252168,0
256972,0
333031,0
62215,0
97353,0
286725,0
214214,0
297941,0
172024,0
285455,1
311056,0
30256,0
145755,0
13817,0
58921,0
86404,0
346589,0
65543,0
344353,0
118430,0
138572,0
174607,0
219936,0
247229,0
220580,0
101469,0
342927,0
226802,0
206749,0
285873,0
251773,0
276607,0
344842,0
135629,0
193972,0
277437,0
110078,0
224472,0
271553,0
14886,0
200374,0
339445,0
203541,0
137405,0
158892,0
282815,0
152388,0
129563,0
168993,0
131902,0
338952,0
70024,0
74386,0
51951,0
228128,0
24367,1
351701,0
41713,0
223729,0
146850,0
231632,0
183333,0
355427,0
82202,0
320824,0
289971,0
155027,0
305899,0
95986,0
157835,0
334287,0
284693,0
133861,0
272900,0
329621,0
292381,0
268910,0
197599,0
194604,0
239495,0
72899,0
259097,0
288767,0
169587,0
352880,0
280363,0
226325,0
271497,0
253232,0
70668,0
211202,0
304923,0
338005,0
350716,0
221236,0
30985,0
197803,0
191875,0
35152,0
32997,0
319362,0
235311,0
279013,0
201327,0
113845,0
49199,0
139300,0
251353,0
284948,0
152571,0
132458,0
244411,0
21445,0
90112,0
311346,0
244980,0
125864,0
113813,0
269478,0
245333,0
12276,0
283149,0
89812,0
251483,0
45864,1
263439,0
182100,0
114877,0
68692,0
63836,0
76993,0
74681,0
7512,0
329716,0
142368,0
233642,0
355099,0
343228,0
282127,0
62491,0
208077,0
208641,0
350430,0
134573,0
263320,0
309762,0
219943,0
92833,0
188729,0
249792,0
20974,0
235693,0
80168,0
76417,0
292386,0
216969,0
337349,0
344791,0
61905,0
3630,0
308310,0
311941,0
181707,0
85549,0
272715,0
318167,0
119599,0
351858,0
285629,0
263438,0
99048,1
315881,0
71582,0
263172,0
68655,0
269714,0
238095,0
32747,0
8460,0
81779,0
251662,0
261407,0
242680,0
207079,0
352480,0
249009,0
218683,0
197464,0
107894,0
152503,0
52840,0
242516,0
89830,0
40605,0
289852,0
173959,0
116395,0
292888,0
237661,0
332180,0
328772,0
45778,0
27950,0
60309,0
234713,0
258556,0
1619,0
167260,0
174832,0
85411,0
174454,0
15752,0
237691,0
41726,0
310471,0
317577,0
312285,0
298608,0
145518,0
60539,0
352040,0
206561,0
347678,0
267020,0
348728,0
267793,0
183623,0
69812,0
147794,0
58677,0
182891,0
33551,0
289309,0
106436,0
239889,0
102858,0
237966,0
103847,0
262189,0
75295,0
76456,0
131614,0
215097,0
11747,0
189204,0
124182,0
90483,0
28638,0
125277,0
113522,0
330260,0
321339,0
299969,0
336955,0
295277,0
338596,0
293330,0
179336,0
107576,0
227621,0
243974,0
223209,0
210238,0
126685,0
210110,0
91542,0
180894,0
66729,0
348293,0
205482,0
18389,0
182326,0
190343,0
201237,0
289824,0
199273,0
302989,0
296514,0
263281,0
128926,0
348878,0
1527,0
250135,0
133421,0
261172,0
93080,0
139557,0
220725,0
129304,0
348307,0
162836,0
265027,0
318238,0
198338,0
235327,0
673,0
231798,0
133572,0
257528,1
323444,0
87859,0
310254,0
316724,0
69130,0
292069,0
264421,0
238798,0
74939,0
48943,0
173816,0
280540,0
39765,0
235518,0
266517,0
226716,0
335852,0
275887,0
108793,0
349401,0
144498,0
354926,0
25402,0
268167,0
337308,0
347877,0
171522,0
328555,0
120375,0
118713,0
297807,0
173308,0
320449,0
155244,0
124912,0
209585,0
188726,0
11426,0
324895,0
127611,0
149880,0
65809,0
58051,0
236196,0
218621,0
239011,0
260369,0
76224,0
298539,0
209378,0
207285,0
150761,0
15598,0
140485,0
63008,0
204035,0
348480,0
150554,0
332400,0
91440,0
252291,0
144833,0
41795,0
148061,0
138300,0
66075,0
262216,0
67430,0
337527,0
342054,0
264942,0
68857,0
95167,0
299217,0
69019,0
354242,0
63963,0
217312,0
324217,0
286080,0
339818,0
352653,0
50018,0
242952,0
61384,0
115654,0
33603,0
20756,0
328652,0
84813,0
167290,0
145148,0
207394,0
27347,0
158326,0
61584,0
334242,0
165483,0
270394,0
39965,0
112127,0
198059,0
336779,0
67431,1
270891,0
117146,0
65205,0
346784,0
277914,0
305057,0
259044,0
81761,0
240088,0
147137,0
227,0
30841,0
11526,0
345760,0
268335,0
146916,0
138347,0
330950,0
311162,0
129867,0
170741,0
213628,0
217025,0
205629,0
17456,0
9292,0
317493,0
217005,0
217585,0
339059,0
208067,0
134303,0
202288,0
76008,0
273555,0
40679,0
8871,0
259455,0
326481,0
38036,0
113365,0
355305,0
107040,0
236312,0
336153,0
273480,0
97271,0
114497,0
188266,0
263467,0
85451,0
213797,0
84567,0
80672,0
214028,0
129022,0
222552,0
13528,0
308395,0
77537,0
42864,0
48220,0
180514,0
150677,0
323431,0
42807,0
279625,0
182875,1
165399,0
188715,0
221568,0
253404,0
332455,0
94571,0
290514,0
113921,0
53040,0
265214,0
140235,0
6697,0
192282,0
121590,0
251497,0
39823,0
95982,0
52144,0
178643,0
128852,0
246087,0
9035,0
36733,0
90711,0
344511,0
180151,0
336839,0
67354,0
16054,0
69614,0
282634,0
61616,0
70491,0
191921,0
293651,0
94617,0
55916,0
36242,0
227096,0
298634,0
153721,0
34963,0
83885,0
33519,0
181474,0
64177,0
209026,0
68398,0
223943,0
222480,0
23656,0
238595,0
45915,0
98351,0
45116,0
229551,0
132097,0
271045,0
146278,0
210319,0
326743,0
285166,0
135694,0
83870,0
169686,0
29369,0
330674,0
310251,0
72430,0
124207,0
226539,0
233619,0
81450,0
238257,0
326248,0
145609,0
79562,0
16461,0
273364,0
47332,0
98772,0
346795,0
316321,0
56215,0
35305,0
73432,0
306884,0
102461,0
90888,0
274294,0
257449,0
217890,0
93433,0
295551,0
64845,0
308881,0
70939,0
318503,0
310396,0
275597,0
281338,0
165709,0
282234,0
255349,0
285147,0
256252,0
87965,0
117097,0
270239,0
97926,0
78112,0
290914,0
18801,0
33576,0
106854,0
292274,0
77039,0
162011,0
162019,0
208874,0
171659,0
29217,0
127236,0
322376,0
354487,0
173669,0
196192,0
233268,0
228164,0
236707,0
303002,0
177048,0
210955,0
181588,0
238319,0
116101,0
216883,0
176740,0
89848,0
156680,0
225833,0
203916,0
352654,0
265219,0
248036,0
238617,0
32156,0
180807,0
6004,0
256899,0
53167,0
86162,0
270095,0
219740,0
31782,0
265831,0
312025,0
206741,0
139352,0
193410,0
315919,0
122122,0
136930,0
22648,0
233394,0
137666,0
256070,0
255355,0
62085,0
243253,0
254196,0
336943,0
11032,0
117590,0
309868,0
23396,0
239828,0
128886,0
224658,0
160360,0
142811,0
233027,0
72075,0
92864,0
142029,0
7041,0
182866,0
115719,0
232542,0
16648,0
182616,0
48038,0
164184,0
34423,0
121244,0
330955,0
126801,0
131450,0
310707,0
252079,0
330165,0
297915,0
159211,0
119166,0
266336,0
187267,0
305287,0
227736,0
200592,0
28967,0
269494,0
99142,0
161902,0
249491,0
136760,0
34792,0
241950,0
267640,0
28300,0
203927,0
76114,0
214681,0
155896,0
118361,0
166681,0
67769,0
87882,0
287779,0
177310,0
240383,0
216854,0
223523,0
215138,0
43558,0
241788,0
270638,0
130385,0
186316,0
305882,0
258564,0
101002,0
2914,0
296140,0
143926,0
314541,0
247557,0
45016,0
140254,0
228726,0
319236,0
15402,0
18195,0
7879,0
81425,0
233086,0
105346,0
86891,0
335984,0
263726,0
338113,0
165548,0
345441,0
292700,0
157745,0
121501,0
258454,0
58161,0
191057,0
96215,0
147550,0
60761,0
205956,0
22733,0
346241,0
199452,0
26414,0
241860,0
178102,0
250170,0
129780,0
45278,0
352082,0
127445,0
123382,0
271522,0
128702,0
5493,0
266715,0
332189,0
112557,0
313386,0
176228,0
223793,0
318339,0
6593,0
184404,0
49754,0
319244,0
139059,0
316243,0
115939,0
348840,0
196089,0
111499,0
78129,0
145398,0
103916,0
204520,0
66292,0
248122,0
190945,0
2222,0
228468,0
106812,0
43450,0
298775,0
220478,0
81639,0
87093,0
352306,0
180848,0
136094,0
111408,0
162418,0
210937,0
136755,0
29788,0
139683,0
64801,0
204040,0
205136,0
265776,0
105714,0
320704,0
44436,0
191572,0
270670,0
246265,0
256093,0
108692,0
135674,0
5605,0
62530,0
4957,0
330765,0
285763,0
121363,0
336539,0
297626,0
318149,0
57182,0
82871,0
186699,0
142588,0
296963,0
145215,0
138012,0
90197,0
50378,0
143743,0
66485,0
321672,0
327818,0
94517,0
169623,0
216547,0
194769,0
338200,0
166547,0
178497,0
164845,0
50010,0
225549,0
